spotify_id,name,artists,daily_rank,daily_movement,country,snapshot_date,is_explicit,duration_ms,danceability,energy,valence,tempo
3gRhGExNITCqVo0mCyqp3m,WELCOME2DTQ,Hev Abi,37,1,PH,2024-03-09,True,179115,0.857,0.421,0.0775,120.014
6Csrqur3IfnVp0EtHskjMw,Pantropiko,BINI,36,11,PH,2024-03-09,False,225466,0.78,0.803,0.801,94.989
3rUGC1vUpkDG9CZFHMur1t,greedy,Tate McRae,35,1,PH,2024-03-09,True,131872,0.75,0.733,0.844,111.018
0sqnYgWOw9DMc6jRgkcB2m,Palagi,TJ Monterde,34,1,PH,2024-03-09,False,218051,0.482,0.174,0.347,107.724
4mOjjXKDOR1sel6APULUaN,Huwag Na Huwag Mong Sasabihin,Kitchie Nadal,33,1,PH,2024-03-09,False,249080,0.38,0.685,0.357,163.884
0IuKNTVgn9vapnGU44natX,You'll Be Safe Here,Rico Blanco,32,-1,PH,2024-03-09,False,304000,0.51,0.538,0.462,74.967
0HAG6nIiEKd75yGpovuSJQ,Isa lang,Arthur Nery,31,1,PH,2024-03-09,False,269256,0.429,0.464,0.375,121.17
4XSIv5hJzP6kEQqsLli1eE,Kisame,rhodessa,30,0,PH,2024-03-09,False,212608,0.578,0.305,0.197,99.914
0WIv5qV41y6YjjB9V1biuC,Made For Me,Muni Long,29,-1,PH,2024-03-09,False,188000,0.785,0.47,0.0569,120.006
6KDLUcxVRvXIXMexgf9x9b,PAREHAS TAYO,Nateman,28,-2,PH,2024-03-09,False,256000,0.872,0.184,0.288,120.031
1dGr1c8CrMLDpV6mPbImSI,Lover,Taylor Swift,39,-6,PH,2024-03-09,False,221306,0.359,0.543,0.453,68.534
3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,Mitski,15,-1,PH,2024-03-10,False,137773,0.504,0.308,0.121,113.95
2ESL2ZcFU32llFIyXLFy5P,Pakundangan (feat. Hev Abi),"DEMI, Hev Abi",16,0,PH,2024-03-10,False,197933,0.702,0.583,0.546,139.917
2ONW0ksoUixoxT7gfI9hWX,711,TONEEJAY,17,0,PH,2024-03-10,False,222000,0.377,0.716,0.336,179.632
35Vt1L1KBP2YoWfErB0FAy,Sumugal,"Hev Abi, Unotheone, LK",18,4,PH,2024-03-10,True,181708,0.714,0.575,0.903,140.055
3PgjBOoA5OytNGkglObpOd,Sa Susunod na Habang Buhay,Ben&Ben,23,-2,PH,2024-03-10,False,288189,0.311,0.342,0.274,177.158
67DEADzgSxkFWI3jVlQUL3,RomCom,Rob Deniel,20,0,PH,2024-03-10,False,237485,0.58,0.475,0.43,102.023
3kdDccXEVz0snh6mcL4eFj,YK,Cean Jr.,21,2,PH,2024-03-10,False,170263,0.717,0.353,0.538,118.005
5mi8Oe95frx6LhvFioXE7t,Miss Miss,Rob Deniel,22,-3,PH,2024-03-10,False,265677,0.615,0.693,0.85,118.006
3qhlB30KknSejmIvZZLjOD,End of Beginning,Djo,14,-1,PH,2024-03-10,False,159245,0.689,0.454,0.912,159.982
0szRYVD2MwFzQMs58PT1Ec,Para Sa Streets,Hev Abi,19,-1,PH,2024-03-10,True,194475,0.808,0.398,0.939,116.985
0Qra8Ps4tJAZPqRXyehCjc,Heaven Knows - This Angel Has Flown,Orange & Lemons,13,2,PH,2024-03-10,False,241146,0.582,0.506,0.464,93.34
2kbNBhtgGiTxBuZTCXiQVY,Get Low,"O SIDE MAFIA, BRGR",7,0,PH,2024-03-10,False,153886,0.882,0.636,0.695,95.978
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,11,0,PH,2024-03-10,False,178426,0.552,0.702,0.564,169.994
01iNOMVE89uKaurFTDZX2Y,homebdy (feat. Madman Stan),"DEMI, slimedemidemislime, Madman Stan",10,0,PH,2024-03-10,False,141762,0.747,0.441,0.714,121.925
5AxEGHRwgBqFDZ20ilkCw6,Faded (Raw),Illest Morena,9,0,PH,2024-03-10,True,175384,0.694,0.689,0.669,77.905
6zdryckXPbIeQE5npNqvNp,Lil Kasalanan Shortie,Hev Abi,8,0,PH,2024-03-10,True,163964,0.797,0.526,0.896,120.051
2v6jmF6VQWS96x6tSg05IC,TAKE ALL THE LOVE,Arthur Nery,6,0,PH,2024-03-10,False,206181,0.491,0.486,0.262,82.411
1c6hnvWjzUsJoypgwUV2sE,Makasarili Malambing,"Kristina Dawn, Hev Abi",5,0,PH,2024-03-10,False,121845,0.689,0.449,0.788,126.056
2n0OFvWzkojBD1kVIOeGqe,Marikit Sa Dilim,"Juan Caoile, Kyleswish, Jawz",4,0,PH,2024-03-10,True,232320,0.828,0.464,0.848,124.932
57Z7lSnhwx82laEb6rdZPB,Alam Mo Ba Girl,Hev Abi,3,0,PH,2024-03-10,True,223500,0.549,0.848,0.524,155.824
4wZTvLi0khNRqqz4i5XhdV,Walang Alam,Hev Abi,2,0,PH,2024-03-10,True,185000,0.721,0.455,0.879,120.184
1bjeWoagtHmUKputLVyDxQ,Saturn,SZA,24,1,PH,2024-03-10,False,186191,0.411,0.619,0.337,177.937
7b89Ffklm3xh4GI37vlZDZ,Tingin,"Cup of Joe, Janine",12,0,PH,2024-03-10,False,222298,0.624,0.769,0.466,105.099
0NJAqnvbF6vzripOB7PclP,Babaero,"gins&melodies, Hev Abi",1,0,PH,2024-03-10,False,175396,0.866,0.494,0.77,121.018
00h9iBIZPHjHAVoNzKHIOz,We Made It,"Nik Makino, Flow G",25,-1,PH,2024-03-10,True,238000,0.721,0.594,0.207,137.954
6FIEuf1JIzmCtach0gXpeG,Tadhana,Up Dharma Down,27,0,PH,2024-03-10,False,222446,0.685,0.322,0.508,155.977
1VNWdmXSbaNrnWod10WIL0,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",26,0,PH,2024-03-10,False,244684,0.531,0.652,0.179,87.521
0x7PmByJWVXdeipevd6KZS,Take A Chance With Me,NIKI,50,-1,PH,2024-03-10,False,303933,0.599,0.42,0.506,93.981
2nqlM3gNBMi5Zf9MDzp2Xi,Mahika,"Adie, Janine Berdin",49,-2,PH,2024-03-10,False,201951,0.637,0.455,0.608,82.094
4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,SZA,48,-3,PH,2024-03-10,True,201800,0.559,0.551,0.392,143.008
4he4CYDhvSPTxQc0e0Le1L,Kung Wala Ka,Hale,47,1,PH,2024-03-10,False,242813,0.502,0.338,0.155,136.355
0mtkRIAOueeXqHpyahIbtJ,Raining In Manila,Lola Amour,46,0,PH,2024-03-10,False,291070,0.715,0.699,0.612,114.994
4AULw1VRyJP17zMvwgTIUs,Umaasa,Calein,45,-1,PH,2024-03-10,False,335624,0.627,0.433,0.353,96.016
3AJwUDP919kvQ9QcozQPxg,Yellow,Coldplay,43,-1,PH,2024-03-10,False,266773,0.429,0.661,0.285,173.372
2BLdelIp46CHvKkyWeqZHL,ERE,juan karlos,42,-1,PH,2024-03-10,True,284812,0.48,0.571,0.257,146.051
5v5dlsJYrw9xiB36GELIUV,Para Sa Akin,Jason Dhakal,41,-3,PH,2024-03-10,False,197009,0.454,0.38,0.214,137.585
1dGr1c8CrMLDpV6mPbImSI,Lover,Taylor Swift,40,-1,PH,2024-03-10,False,221306,0.359,0.543,0.453,68.534
16iRlyUMJVPqz62DlomMre,Ikaw Lang,NOBITA,44,-4,PH,2024-03-10,False,263500,0.513,0.38,0.323,120.952
0pZ1RKuQnKK3TetoSHyx7i,Lagabog,"Skusta Clee, Illest Morena",38,5,PH,2024-03-10,False,186812,0.713,0.778,0.514,92.401
0sqnYgWOw9DMc6jRgkcB2m,Palagi,TJ Monterde,39,-5,PH,2024-03-10,False,218051,0.482,0.174,0.347,107.724
6Csrqur3IfnVp0EtHskjMw,Pantropiko,BINI,29,7,PH,2024-03-10,False,225466,0.78,0.803,0.801,94.989
0WIv5qV41y6YjjB9V1biuC,Made For Me,Muni Long,30,-1,PH,2024-03-10,False,188000,0.785,0.47,0.0569,120.006
0HAG6nIiEKd75yGpovuSJQ,Isa lang,Arthur Nery,31,0,PH,2024-03-10,False,269256,0.429,0.464,0.375,121.17
4XSIv5hJzP6kEQqsLli1eE,Kisame,rhodessa,32,-2,PH,2024-03-10,False,212608,0.578,0.305,0.197,99.914
6KDLUcxVRvXIXMexgf9x9b,PAREHAS TAYO,Nateman,28,0,PH,2024-03-10,False,256000,0.872,0.184,0.288,120.031
0IuKNTVgn9vapnGU44natX,You'll Be Safe Here,Rico Blanco,34,-2,PH,2024-03-10,False,304000,0.51,0.538,0.462,74.967
5D34wRmbFS29AjtTOP2QJe,"yes, and?",Ariana Grande,35,15,PH,2024-03-10,True,214994,0.785,0.766,0.804,119.029
4mOjjXKDOR1sel6APULUaN,Huwag Na Huwag Mong Sasabihin,Kitchie Nadal,36,-3,PH,2024-03-10,False,249080,0.38,0.685,0.357,163.884
3rUGC1vUpkDG9CZFHMur1t,greedy,Tate McRae,37,-2,PH,2024-03-10,True,131872,0.75,0.733,0.844,111.018
3gRhGExNITCqVo0mCyqp3m,WELCOME2DTQ,Hev Abi,33,4,PH,2024-03-10,True,179115,0.857,0.421,0.0775,120.014
7b89Ffklm3xh4GI37vlZDZ,Tingin,"Cup of Joe, Janine",14,-2,PH,2024-03-11,False,222298,0.624,0.769,0.466,105.099
3PgjBOoA5OytNGkglObpOd,Sa Susunod na Habang Buhay,Ben&Ben,23,0,PH,2024-03-11,False,288189,0.311,0.342,0.274,177.158
6FIEuf1JIzmCtach0gXpeG,Tadhana,Up Dharma Down,22,5,PH,2024-03-11,False,222446,0.685,0.322,0.508,155.977
3kdDccXEVz0snh6mcL4eFj,YK,Cean Jr.,21,0,PH,2024-03-11,False,170263,0.717,0.353,0.538,118.005
0szRYVD2MwFzQMs58PT1Ec,Para Sa Streets,Hev Abi,20,-1,PH,2024-03-11,True,194475,0.808,0.398,0.939,116.985
67DEADzgSxkFWI3jVlQUL3,RomCom,Rob Deniel,19,1,PH,2024-03-11,False,237485,0.58,0.475,0.43,102.023
35Vt1L1KBP2YoWfErB0FAy,Sumugal,"Hev Abi, Unotheone, LK",18,0,PH,2024-03-11,True,181708,0.714,0.575,0.903,140.055
2ONW0ksoUixoxT7gfI9hWX,711,TONEEJAY,17,0,PH,2024-03-11,False,222000,0.377,0.716,0.336,179.632
2ESL2ZcFU32llFIyXLFy5P,Pakundangan (feat. Hev Abi),"DEMI, Hev Abi",16,0,PH,2024-03-11,False,197933,0.702,0.583,0.546,139.917
0Qra8Ps4tJAZPqRXyehCjc,Heaven Knows - This Angel Has Flown,Orange & Lemons,15,-2,PH,2024-03-11,False,241146,0.582,0.506,0.464,93.34
3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,Mitski,13,2,PH,2024-03-11,False,137773,0.504,0.308,0.121,113.95
5mi8Oe95frx6LhvFioXE7t,Miss Miss,Rob Deniel,24,-2,PH,2024-03-11,False,265677,0.615,0.693,0.85,118.006
3qhlB30KknSejmIvZZLjOD,End of Beginning,Djo,10,4,PH,2024-03-11,False,159245,0.689,0.454,0.912,159.982
6zdryckXPbIeQE5npNqvNp,Lil Kasalanan Shortie,Hev Abi,9,-1,PH,2024-03-11,True,163964,0.797,0.526,0.896,120.051
5AxEGHRwgBqFDZ20ilkCw6,Faded (Raw),Illest Morena,8,1,PH,2024-03-11,True,175384,0.694,0.689,0.669,77.905
2kbNBhtgGiTxBuZTCXiQVY,Get Low,"O SIDE MAFIA, BRGR",7,0,PH,2024-03-11,False,153886,0.882,0.636,0.695,95.978
2v6jmF6VQWS96x6tSg05IC,TAKE ALL THE LOVE,Arthur Nery,6,0,PH,2024-03-11,False,206181,0.491,0.486,0.262,82.411
1c6hnvWjzUsJoypgwUV2sE,Makasarili Malambing,"Kristina Dawn, Hev Abi",5,0,PH,2024-03-11,False,121845,0.689,0.449,0.788,126.056
2n0OFvWzkojBD1kVIOeGqe,Marikit Sa Dilim,"Juan Caoile, Kyleswish, Jawz",4,0,PH,2024-03-11,True,232320,0.828,0.464,0.848,124.932
57Z7lSnhwx82laEb6rdZPB,Alam Mo Ba Girl,Hev Abi,3,0,PH,2024-03-11,True,223500,0.549,0.848,0.524,155.824
4wZTvLi0khNRqqz4i5XhdV,Walang Alam,Hev Abi,2,0,PH,2024-03-11,True,185000,0.721,0.455,0.879,120.184
0NJAqnvbF6vzripOB7PclP,Babaero,"gins&melodies, Hev Abi",1,0,PH,2024-03-11,False,175396,0.866,0.494,0.77,121.018
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,11,0,PH,2024-03-11,False,178426,0.552,0.702,0.564,169.994
1VNWdmXSbaNrnWod10WIL0,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",25,1,PH,2024-03-11,False,244684,0.531,0.652,0.179,87.521
01iNOMVE89uKaurFTDZX2Y,homebdy (feat. Madman Stan),"DEMI, slimedemidemislime, Madman Stan",12,-2,PH,2024-03-11,False,141762,0.747,0.441,0.714,121.925
51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),Ariana Grande,27,23,PH,2024-03-11,False,228639,0.645,0.663,0.287,115.83
4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,SZA,50,-2,PH,2024-03-11,True,201800,0.559,0.551,0.392,143.008
69u8qQcaA3o0A7Ko87juqp,Hanggang Kailan - Umuwi Ka Na Baby,Orange & Lemons,49,1,PH,2024-03-11,False,261866,0.555,0.674,0.395,146.381
4he4CYDhvSPTxQc0e0Le1L,Kung Wala Ka,Hale,48,-1,PH,2024-03-11,False,242813,0.502,0.338,0.155,136.355
3AJwUDP919kvQ9QcozQPxg,Yellow,Coldplay,47,-4,PH,2024-03-11,False,266773,0.429,0.661,0.285,173.372
4AULw1VRyJP17zMvwgTIUs,Umaasa,Calein,46,-1,PH,2024-03-11,False,335624,0.627,0.433,0.353,96.016
0mtkRIAOueeXqHpyahIbtJ,Raining In Manila,Lola Amour,45,1,PH,2024-03-11,False,291070,0.715,0.699,0.612,114.994
2BLdelIp46CHvKkyWeqZHL,ERE,juan karlos,44,-2,PH,2024-03-11,True,284812,0.48,0.571,0.257,146.051
5v5dlsJYrw9xiB36GELIUV,Para Sa Akin,Jason Dhakal,42,-1,PH,2024-03-11,False,197009,0.454,0.38,0.214,137.585
0sqnYgWOw9DMc6jRgkcB2m,Palagi,TJ Monterde,41,-2,PH,2024-03-11,False,218051,0.482,0.174,0.347,107.724
0pZ1RKuQnKK3TetoSHyx7i,Lagabog,"Skusta Clee, Illest Morena",40,-2,PH,2024-03-11,False,186812,0.713,0.778,0.514,92.401
0IuKNTVgn9vapnGU44natX,You'll Be Safe Here,Rico Blanco,39,-5,PH,2024-03-11,False,304000,0.51,0.538,0.462,74.967
16iRlyUMJVPqz62DlomMre,Ikaw Lang,NOBITA,43,1,PH,2024-03-11,False,263500,0.513,0.38,0.323,120.952
1dGr1c8CrMLDpV6mPbImSI,Lover,Taylor Swift,38,2,PH,2024-03-11,False,221306,0.359,0.543,0.453,68.534
5D34wRmbFS29AjtTOP2QJe,"yes, and?",Ariana Grande,37,-2,PH,2024-03-11,True,214994,0.785,0.766,0.804,119.029
3gRhGExNITCqVo0mCyqp3m,WELCOME2DTQ,Hev Abi,36,-3,PH,2024-03-11,True,179115,0.857,0.421,0.0775,120.014
4mOjjXKDOR1sel6APULUaN,Huwag Na Huwag Mong Sasabihin,Kitchie Nadal,35,1,PH,2024-03-11,False,249080,0.38,0.685,0.357,163.884
3rUGC1vUpkDG9CZFHMur1t,greedy,Tate McRae,34,3,PH,2024-03-11,True,131872,0.75,0.733,0.844,111.018
0HAG6nIiEKd75yGpovuSJQ,Isa lang,Arthur Nery,33,-2,PH,2024-03-11,False,269256,0.429,0.464,0.375,121.17
6Csrqur3IfnVp0EtHskjMw,Pantropiko,BINI,32,-3,PH,2024-03-11,False,225466,0.78,0.803,0.801,94.989
4XSIv5hJzP6kEQqsLli1eE,Kisame,rhodessa,31,1,PH,2024-03-11,False,212608,0.578,0.305,0.197,99.914
0WIv5qV41y6YjjB9V1biuC,Made For Me,Muni Long,30,0,PH,2024-03-11,False,188000,0.785,0.47,0.0569,120.006
6KDLUcxVRvXIXMexgf9x9b,PAREHAS TAYO,Nateman,29,-1,PH,2024-03-11,False,256000,0.872,0.184,0.288,120.031
1bjeWoagtHmUKputLVyDxQ,Saturn,SZA,26,-2,PH,2024-03-11,False,186191,0.411,0.619,0.337,177.937
00h9iBIZPHjHAVoNzKHIOz,We Made It,"Nik Makino, Flow G",28,-3,PH,2024-03-11,True,238000,0.721,0.594,0.207,137.954
7b89Ffklm3xh4GI37vlZDZ,Tingin,"Cup of Joe, Janine",14,0,PH,2024-03-12,False,222298,0.624,0.769,0.466,105.099
3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,Mitski,15,-2,PH,2024-03-12,False,137773,0.504,0.308,0.121,113.95
2ONW0ksoUixoxT7gfI9hWX,711,TONEEJAY,16,1,PH,2024-03-12,False,222000,0.377,0.716,0.336,179.632
0Qra8Ps4tJAZPqRXyehCjc,Heaven Knows - This Angel Has Flown,Orange & Lemons,17,-2,PH,2024-03-12,False,241146,0.582,0.506,0.464,93.34
1VNWdmXSbaNrnWod10WIL0,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",22,3,PH,2024-03-12,False,244684,0.531,0.652,0.179,87.521
35Vt1L1KBP2YoWfErB0FAy,Sumugal,"Hev Abi, Unotheone, LK",19,-1,PH,2024-03-12,True,181708,0.714,0.575,0.903,140.055
67DEADzgSxkFWI3jVlQUL3,RomCom,Rob Deniel,20,-1,PH,2024-03-12,False,237485,0.58,0.475,0.43,102.023
0szRYVD2MwFzQMs58PT1Ec,Para Sa Streets,Hev Abi,21,-1,PH,2024-03-12,True,194475,0.808,0.398,0.939,116.985
01iNOMVE89uKaurFTDZX2Y,homebdy (feat. Madman Stan),"DEMI, slimedemidemislime, Madman Stan",13,-1,PH,2024-03-12,False,141762,0.747,0.441,0.714,121.925
2ESL2ZcFU32llFIyXLFy5P,Pakundangan (feat. Hev Abi),"DEMI, Hev Abi",18,-2,PH,2024-03-12,False,197933,0.702,0.583,0.546,139.917
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,12,-1,PH,2024-03-12,False,178426,0.552,0.702,0.564,169.994
0NJAqnvbF6vzripOB7PclP,Babaero,"gins&melodies, Hev Abi",1,0,PH,2024-03-12,False,175396,0.866,0.494,0.77,121.018
6zdryckXPbIeQE5npNqvNp,Lil Kasalanan Shortie,Hev Abi,10,-1,PH,2024-03-12,True,163964,0.797,0.526,0.896,120.051
3qhlB30KknSejmIvZZLjOD,End of Beginning,Djo,9,1,PH,2024-03-12,False,159245,0.689,0.454,0.912,159.982
5AxEGHRwgBqFDZ20ilkCw6,Faded (Raw),Illest Morena,8,0,PH,2024-03-12,True,175384,0.694,0.689,0.669,77.905
2kbNBhtgGiTxBuZTCXiQVY,Get Low,"O SIDE MAFIA, BRGR",7,0,PH,2024-03-12,False,153886,0.882,0.636,0.695,95.978
2v6jmF6VQWS96x6tSg05IC,TAKE ALL THE LOVE,Arthur Nery,6,0,PH,2024-03-12,False,206181,0.491,0.486,0.262,82.411
1c6hnvWjzUsJoypgwUV2sE,Makasarili Malambing,"Kristina Dawn, Hev Abi",5,0,PH,2024-03-12,False,121845,0.689,0.449,0.788,126.056
2n0OFvWzkojBD1kVIOeGqe,Marikit Sa Dilim,"Juan Caoile, Kyleswish, Jawz",4,0,PH,2024-03-12,True,232320,0.828,0.464,0.848,124.932
57Z7lSnhwx82laEb6rdZPB,Alam Mo Ba Girl,Hev Abi,3,0,PH,2024-03-12,True,223500,0.549,0.848,0.524,155.824
4wZTvLi0khNRqqz4i5XhdV,Walang Alam,Hev Abi,2,0,PH,2024-03-12,True,185000,0.721,0.455,0.879,120.184
1bjeWoagtHmUKputLVyDxQ,Saturn,SZA,23,3,PH,2024-03-12,False,186191,0.411,0.619,0.337,177.937
51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),Ariana Grande,11,16,PH,2024-03-12,False,228639,0.645,0.663,0.287,115.83
6FIEuf1JIzmCtach0gXpeG,Tadhana,Up Dharma Down,24,-2,PH,2024-03-12,False,222446,0.685,0.322,0.508,155.977
4AULw1VRyJP17zMvwgTIUs,Umaasa,Calein,49,-3,PH,2024-03-12,False,335624,0.627,0.433,0.353,96.016
3kdDccXEVz0snh6mcL4eFj,YK,Cean Jr.,26,-5,PH,2024-03-12,False,170263,0.717,0.353,0.538,118.005
69u8qQcaA3o0A7Ko87juqp,Hanggang Kailan - Umuwi Ka Na Baby,Orange & Lemons,50,-1,PH,2024-03-12,False,261866,0.555,0.674,0.395,146.381
4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,SZA,48,2,PH,2024-03-12,True,201800,0.559,0.551,0.392,143.008
0mtkRIAOueeXqHpyahIbtJ,Raining In Manila,Lola Amour,47,-2,PH,2024-03-12,False,291070,0.715,0.699,0.612,114.994
3RwWW7KeVhHGayYJgUL5eZ,eternal sunshine,Ariana Grande,46,4,PH,2024-03-12,False,210200,0.658,0.505,0.331,159.947
3AJwUDP919kvQ9QcozQPxg,Yellow,Coldplay,45,2,PH,2024-03-12,False,266773,0.429,0.661,0.285,173.372
2BLdelIp46CHvKkyWeqZHL,ERE,juan karlos,44,0,PH,2024-03-12,True,284812,0.48,0.571,0.257,146.051
5v5dlsJYrw9xiB36GELIUV,Para Sa Akin,Jason Dhakal,43,-1,PH,2024-03-12,False,197009,0.454,0.38,0.214,137.585
0pZ1RKuQnKK3TetoSHyx7i,Lagabog,"Skusta Clee, Illest Morena",42,-2,PH,2024-03-12,False,186812,0.713,0.778,0.514,92.401
3gRhGExNITCqVo0mCyqp3m,WELCOME2DTQ,Hev Abi,41,-5,PH,2024-03-12,True,179115,0.857,0.421,0.0775,120.014
3rUGC1vUpkDG9CZFHMur1t,greedy,Tate McRae,40,-6,PH,2024-03-12,True,131872,0.75,0.733,0.844,111.018
0sqnYgWOw9DMc6jRgkcB2m,Palagi,TJ Monterde,39,2,PH,2024-03-12,False,218051,0.482,0.174,0.347,107.724
3PgjBOoA5OytNGkglObpOd,Sa Susunod na Habang Buhay,Ben&Ben,25,-2,PH,2024-03-12,False,288189,0.311,0.342,0.274,177.158
0IuKNTVgn9vapnGU44natX,You'll Be Safe Here,Rico Blanco,37,2,PH,2024-03-12,False,304000,0.51,0.538,0.462,74.967
1dGr1c8CrMLDpV6mPbImSI,Lover,Taylor Swift,36,2,PH,2024-03-12,False,221306,0.359,0.543,0.453,68.534
5D34wRmbFS29AjtTOP2QJe,"yes, and?",Ariana Grande,35,2,PH,2024-03-12,True,214994,0.785,0.766,0.804,119.029
4XSIv5hJzP6kEQqsLli1eE,Kisame,rhodessa,34,-3,PH,2024-03-12,False,212608,0.578,0.305,0.197,99.914
0HAG6nIiEKd75yGpovuSJQ,Isa lang,Arthur Nery,33,0,PH,2024-03-12,False,269256,0.429,0.464,0.375,121.17
4mOjjXKDOR1sel6APULUaN,Huwag Na Huwag Mong Sasabihin,Kitchie Nadal,32,3,PH,2024-03-12,False,249080,0.38,0.685,0.357,163.884
6KDLUcxVRvXIXMexgf9x9b,PAREHAS TAYO,Nateman,31,-2,PH,2024-03-12,False,256000,0.872,0.184,0.288,120.031
00h9iBIZPHjHAVoNzKHIOz,We Made It,"Nik Makino, Flow G",30,-2,PH,2024-03-12,True,238000,0.721,0.594,0.207,137.954
0WIv5qV41y6YjjB9V1biuC,Made For Me,Muni Long,29,1,PH,2024-03-12,False,188000,0.785,0.47,0.0569,120.006
6Csrqur3IfnVp0EtHskjMw,Pantropiko,BINI,28,4,PH,2024-03-12,False,225466,0.78,0.803,0.801,94.989
5mi8Oe95frx6LhvFioXE7t,Miss Miss,Rob Deniel,27,-3,PH,2024-03-12,False,265677,0.615,0.693,0.85,118.006
16iRlyUMJVPqz62DlomMre,Ikaw Lang,NOBITA,38,5,PH,2024-03-12,False,263500,0.513,0.38,0.323,120.952
01iNOMVE89uKaurFTDZX2Y,homebdy (feat. Madman Stan),"DEMI, slimedemidemislime, Madman Stan",14,-1,PH,2024-03-13,False,141762,0.747,0.441,0.714,121.925
3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,Mitski,15,0,PH,2024-03-13,False,137773,0.504,0.308,0.121,113.95
2ESL2ZcFU32llFIyXLFy5P,Pakundangan (feat. Hev Abi),"DEMI, Hev Abi",16,2,PH,2024-03-13,False,197933,0.702,0.583,0.546,139.917
0Qra8Ps4tJAZPqRXyehCjc,Heaven Knows - This Angel Has Flown,Orange & Lemons,17,0,PH,2024-03-13,False,241146,0.582,0.506,0.464,93.34
5mi8Oe95frx6LhvFioXE7t,Miss Miss,Rob Deniel,22,5,PH,2024-03-13,False,265677,0.615,0.693,0.85,118.006
2ONW0ksoUixoxT7gfI9hWX,711,TONEEJAY,19,-3,PH,2024-03-13,False,222000,0.377,0.716,0.336,179.632
0szRYVD2MwFzQMs58PT1Ec,Para Sa Streets,Hev Abi,20,1,PH,2024-03-13,True,194475,0.808,0.398,0.939,116.985
1bjeWoagtHmUKputLVyDxQ,Saturn,SZA,21,2,PH,2024-03-13,False,186191,0.411,0.619,0.337,177.937
7b89Ffklm3xh4GI37vlZDZ,Tingin,"Cup of Joe, Janine",13,1,PH,2024-03-13,False,222298,0.624,0.769,0.466,105.099
35Vt1L1KBP2YoWfErB0FAy,Sumugal,"Hev Abi, Unotheone, LK",18,1,PH,2024-03-13,True,181708,0.714,0.575,0.903,140.055
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,12,0,PH,2024-03-13,False,178426,0.552,0.702,0.564,169.994
51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),Ariana Grande,6,5,PH,2024-03-13,False,228639,0.645,0.663,0.287,115.83
6zdryckXPbIeQE5npNqvNp,Lil Kasalanan Shortie,Hev Abi,10,0,PH,2024-03-13,True,163964,0.797,0.526,0.896,120.051
2kbNBhtgGiTxBuZTCXiQVY,Get Low,"O SIDE MAFIA, BRGR",9,-2,PH,2024-03-13,False,153886,0.882,0.636,0.695,95.978
2v6jmF6VQWS96x6tSg05IC,TAKE ALL THE LOVE,Arthur Nery,8,-2,PH,2024-03-13,False,206181,0.491,0.486,0.262,82.411
3qhlB30KknSejmIvZZLjOD,End of Beginning,Djo,7,2,PH,2024-03-13,False,159245,0.689,0.454,0.912,159.982
1c6hnvWjzUsJoypgwUV2sE,Makasarili Malambing,"Kristina Dawn, Hev Abi",5,0,PH,2024-03-13,False,121845,0.689,0.449,0.788,126.056
2n0OFvWzkojBD1kVIOeGqe,Marikit Sa Dilim,"Juan Caoile, Kyleswish, Jawz",4,0,PH,2024-03-13,True,232320,0.828,0.464,0.848,124.932
57Z7lSnhwx82laEb6rdZPB,Alam Mo Ba Girl,Hev Abi,3,0,PH,2024-03-13,True,223500,0.549,0.848,0.524,155.824
4wZTvLi0khNRqqz4i5XhdV,Walang Alam,Hev Abi,2,0,PH,2024-03-13,True,185000,0.721,0.455,0.879,120.184
0NJAqnvbF6vzripOB7PclP,Babaero,"gins&melodies, Hev Abi",1,0,PH,2024-03-13,False,175396,0.866,0.494,0.77,121.018
67DEADzgSxkFWI3jVlQUL3,RomCom,Rob Deniel,23,-3,PH,2024-03-13,False,237485,0.58,0.475,0.43,102.023
5AxEGHRwgBqFDZ20ilkCw6,Faded (Raw),Illest Morena,11,-3,PH,2024-03-13,True,175384,0.694,0.689,0.669,77.905
